Code,Name,Date,Open,High,Low,Close,Volumn,Amount,Change,Turnover,PE,PB,Average,AmountPercentage,HQLTSZ,AHQLTSZ,Payout,IR
801813,小盘指数,2003-9-1,963.95,987.14,954.02,980.77,0.75,8.18,1.76,1.11,61.67,3.82,11.64,7.87,760.44,3.8,0.58,5.76
801813,小盘指数,2003-8-29,959.35,972.51,945.49,963.54,0.5,5.66,0.23,0.75,58.4,3.75,11.44,8.18,747.09,3.74,0.59,5.76
801813,小盘指数,2003-8-28,967.01,976.84,953.67,961.29,0.44,4.86,-0.72,0.66,58.27,3.74,11.42,7.79,745.36,3.73,0.6,5.76
801813,小盘指数,2003-8-27,965.66,980.11,954.68,968.21,0.55,6.18,0.35,0.81,58.69,3.77,11.51,11.11,750.75,3.75,0.6,5.76
801813,小盘指数,2003-8-26,959.34,974,948.8,964.87,0.53,5.83,0.43,0.78,58.49,3.76,11.45,9.65,748.19,3.74,0.6,5.76
801813,小盘指数,2003-8-25,966.91,975.95,950.41,960.77,0.46,5.07,-1.05,0.68,58.24,3.74,11.4,7.44,745.01,3.73,0.6,5.76
801813,小盘指数,2003-8-22,968.76,981.91,960.78,970.85,0.4,4.36,0.07,0.6,58.85,3.78,11.52,6.66,752.8,3.76,0.59,5.76
801813,小盘指数,2003-8-21,967.14,978.52,958.75,970.22,0.36,3.97,0.07,0.53,58.81,3.78,11.5,6.3,752.3,3.76,0.59,5.76
801813,小盘指数,2003-8-20,972.52,979.55,957.99,969.52,0.48,5.17,-0.38,0.72,58.77,3.77,11.5,8.39,751.74,3.76,0.59,5.76
801813,小盘指数,2003-8-19,969.04,982.23,961.06,973.24,0.47,5.04,0.49,0.69,58.99,3.79,11.55,9.06,754.62,3.77,0.6,5.76
801813,小盘指数,2003-8-18,969.27,979.81,957.93,968.46,0.4,4.37,-0.13,0.59,58.73,3.77,11.49,8.06,750.29,3.75,0.6,5.76
801813,小盘指数,2003-8-15,969.18,979.75,958.92,969.7,0.44,4.78,-0.24,0.65,58.8,3.78,11.51,6.03,751.27,3.76,0.6,5.76
801813,小盘指数,2003-8-14,970.85,986.05,961.23,972.02,0.54,5.95,0.01,0.8,58.9,3.78,11.53,6.67,752.45,3.76,0.6,5.76
801813,小盘指数,2003-8-13,976.38,984.83,964.07,971.93,0.47,5.15,-0.56,0.69,58.94,3.79,11.55,8.26,753.03,3.77,0.6,5.76
801813,小盘指数,2003-8-12,970.64,985.34,963.13,977.38,0.4,4.27,0.69,0.6,59.27,3.81,11.61,7.67,757.23,3.79,0.59,5.76
801813,小盘指数,2003-8-11,965.45,977.88,955.37,970.65,0.36,3.9,0.2,0.54,58.86,3.78,11.53,6.89,752.03,3.76,0.6,5.76
801813,小盘指数,2003-8-8,975.79,984.09,961.72,968.71,0.44,4.75,-0.88,0.66,58.75,3.77,11.51,5.54,750.53,3.75,0.6,5.76
801813,小盘指数,2003-8-7,975.58,987.07,967.38,977.27,0.39,4.23,0.04,0.59,59.27,3.81,11.61,5.84,757.17,3.79,0.59,5.76
801813,小盘指数,2003-8-6,978.43,987.56,966.01,976.88,0.43,4.49,-0.28,0.63,59.24,3.8,11.6,5.82,756.85,3.78,0.59,5.76
801813,小盘指数,2003-8-5,975.99,989.72,966.94,979.61,0.42,4.51,0.26,0.62,59.41,3.82,11.64,5.81,759.06,3.8,0.58,5.76
801813,小盘指数,2003-8-4,963.91,983.2,954.03,977.07,0.43,4.69,1.12,0.64,59.26,3.81,11.61,4.76,757.07,3.79,0.58,5.76
801813,小盘指数,2003-8-1,964.3,973.84,950.82,966.09,0.35,3.71,-0.06,0.52,58.59,3.76,11.47,4.55,748.55,3.74,0.58,5.76
801813,小盘指数,2003-7-31,967,976.6,957.38,966.64,0.34,3.79,-0.14,0.5,58.62,3.77,11.49,5.42,748.96,3.74,0.58,5.76
801813,小盘指数,2003-7-30,967.74,976.9,956.63,968.02,0.38,4.04,-0.02,0.56,58.71,3.77,11.5,5.82,750.04,3.75,0.58,5.76
801813,小盘指数,2003-7-29,964.51,977.1,955.36,968.24,0.36,3.86,0.41,0.54,58.73,3.77,11.51,5.93,750.28,3.75,0.58,5.76
801813,小盘指数,2003-7-28,969.11,977.76,954.82,964.3,0.34,3.48,-0.93,0.5,58.49,3.76,11.46,4.78,747.24,3.74,0.58,5.76
801813,小盘指数,2003-7-25,979.58,991.58,964.28,973.3,0.42,4.52,-0.9,0.62,59.06,3.79,11.57,3.57,754.49,3.77,0.54,5.76
801813,小盘指数,2003-7-24,988.2,995.32,974.72,982.07,0.32,3.62,-0.77,0.48,59.59,3.83,11.68,4.6,761.31,3.81,0.54,5.76
801813,小盘指数,2003-7-23,984.54,995.92,975.69,989.6,0.35,4.1,0.47,0.52,60.05,3.86,11.77,4.77,767.16,3.84,0.55,5.76
801813,小盘指数,2003-7-22,981.4,996.82,970.13,984.93,0.42,4.54,0.63,0.62,59.77,3.84,11.72,4.18,763.57,3.82,0.55,5.76
801813,小盘指数,2003-7-21,987.25,996.53,965.96,978.74,0.54,5.89,-1.47,0.8,59.39,3.81,11.65,4.78,758.79,3.79,0.56,5.76
801813,小盘指数,2003-7-18,1007.99,1016.17,985.85,993.17,0.56,6.6,-1.65,0.83,60.27,3.87,11.82,4.58,769.99,3.85,0.58,5.76
801813,小盘指数,2003-7-17,1009.29,1019.86,998.34,1009.6,0.49,5.61,-0.14,0.72,61.27,3.93,12.01,3.5,782.75,3.91,0.57,5.76
801813,小盘指数,2003-7-16,1011.45,1020.54,1001.35,1011.06,0.35,3.89,-0.07,0.52,61.36,3.94,12.03,4.26,783.96,3.92,0.58,5.76
801813,小盘指数,2003-7-15,1011.55,1023.05,1000.77,1011.78,0.39,4.34,-0.19,0.58,61.41,3.94,12.03,4.45,784.52,3.92,0.58,5.76
801813,小盘指数,2003-7-14,1018.58,1027.29,1005.35,1013.7,0.37,4.12,-0.75,0.54,61.53,3.95,12.06,4.79,786.03,3.93,0.58,5.76
801813,小盘指数,2003-7-11,1023.45,1034.07,1011.13,1021.32,0.45,5.34,-0.33,0.67,61.99,3.98,12.15,4.71,791.96,3.96,0.59,5.76
801813,小盘指数,2003-7-10,1011.68,1031.65,1003.12,1024.71,0.65,7.61,1.1,0.96,62.21,4,12.19,4.74,794.78,3.97,0.57,5.76
801813,小盘指数,2003-7-9,1014.71,1024.99,1002.93,1013.43,0.43,4.86,-0.28,0.65,61.53,3.95,12.07,6.56,786.07,3.93,0.57,5.76
801813,小盘指数,2003-7-8,1005.42,1022.95,998.99,1016.31,0.46,5.09,1.06,0.69,61.72,3.96,12.11,5.77,788.55,3.94,0.55,5.76
801813,小盘指数,2003-7-7,1006.76,1015.88,994.07,1005.58,0.32,3.8,-0.47,0.48,61.07,3.92,11.98,4.78,780.26,3.9,0.55,5.76
801813,小盘指数,2003-7-4,1009.89,1021.73,999.32,1010.28,0.37,4.4,-0.16,0.56,61.19,3.93,12.04,5.3,781.77,3.91,0.55,5.76
801813,小盘指数,2003-7-3,1008.42,1020.63,999.2,1011.92,0.37,4.25,0.31,0.55,61.48,3.95,12.11,4.89,785.39,3.93,0.53,5.76
801813,小盘指数,2003-7-2,1005.98,1018.42,991.78,1008.74,0.41,4.68,0.23,0.62,61.29,3.94,12.07,5.35,783,3.92,0.52,5.76
801813,小盘指数,2003-7-1,1009.52,1024.83,998.33,1006.42,0.45,5.5,-0.55,0.68,61.15,3.93,12.04,6.49,781.2,3.91,0.56,5.76
801813,小盘指数,2003-6-30,1018.99,1030.29,1001.64,1011.98,0.44,5.07,-1.13,0.64,61.24,3.99,11.91,7.08,797.38,4.01,0.59,5.76
801813,小盘指数,2003-6-27,1031.46,1041.61,1012.66,1023.41,0.48,5.59,-0.97,0.7,62.01,4.11,12.07,5.79,807.52,4.06,0.59,5.76
801813,小盘指数,2003-6-26,1027.23,1044.88,1010.61,1033.36,0.6,7.12,0.14,0.87,62.48,4.14,12.18,5.97,813.62,4.09,0.59,5.76
801813,小盘指数,2003-6-25,1038.36,1048.59,1023.18,1031.89,0.5,5.94,-0.61,0.73,62.53,4.14,12.22,6.99,814.26,4.09,0.59,5.76
801813,小盘指数,2003-6-24,1035.14,1047.85,1024.03,1038.19,0.46,5.64,0.1,0.66,62.92,4.17,12.3,7.15,819.35,4.12,0.57,5.76
801813,小盘指数,2003-6-23,1044.67,1054.81,1026.09,1037.13,0.5,6.37,-1.04,0.73,62.87,4.16,12.28,6.86,818.66,4.11,0.55,5.76
801813,小盘指数,2003-6-20,1050.15,1061.72,1037.86,1047.9,0.52,5.95,-0.38,0.76,63.53,4.21,12.41,6.73,827.24,4.16,0.56,5.76
